0.006219270033766526 	1.270579859149607 	3.853077841429734e-05 	0
0.01946267658479371 	3.849058451563592 	-6.941026548036625e-05 	0
0.03441997785374378 	6.4200930728753 	-0.0002967271944187153 	-5.507234321585749e-21
0.05131297742965599 	8.771755978709942 	-0.0003045884608705288 	-6.6072310557556e-21
0.07039218360063673 	10.72438568243955 	-0.0001590596144368618 	3.307675585475653e-21
0.09194052417088344 	12.26139346285753 	-5.316372931691858e-05 	4.407672319645502e-21
0.1162775420305459 	13.47248957927368 	-1.201857029648696e-05 	0
0.1437641336950264 	14.4583524793134 	1.346507925189742e-06 	0
0.1748079010820781 	15.29173031141239 	1.067361278003162e-05 	0
0.2098691958888381 	16.0191203432862 	2.024782068623592e-05 	0
0.2494679462015745 	16.66995047890589 	3.092593144228687e-05 	0
0.2941913665707536 	17.26313142484628 	4.103604616111201e-05 	0
0.3447026658850394 	17.81071141376746 	5.002969357936804e-05 	0
0.4017508821743209 	18.31967282260918 	5.686873662431141e-05 	0
0.4661819901832211 	18.79254339804049 	6.200736040729542e-05 	0
0.5389514464306118 	19.22719268829313 	6.466829330509645e-05 	0
0.6211383577873035 	19.61617338328744 	6.240013094662126e-05 	2.703143042346441e-19
0.7139614836794242 	19.94604500812582 	4.885754045249433e-05 	2.924312257181372e-19
0.8187973092160528 	20.19632819071368 	2.54756554469052e-05 	-2.267659972578689e-19
0.9372004572496543 	20.33636613750776 	6.375294377591437e-06 	-2.488829187413619e-19
