0.0007922236330901575 	1.681750414633145e-15 	5.086507705005346e-17 	5e-17 	1e-15 	5e-17 	1.681753811021523e-15
0.002388276181298533 	2.431655655302406e-15 	8.412790045947425e-19 	0 	9.999999999999999e-16 	0 	2.431659051197911e-15
0.004007709299310564 	2.499623576455948e-15 	-5.871040981862253e-20 	0 	9.999999999999999e-16 	0 	2.49962357494156e-15
0.005650865489035071 	2.49909826002778e-15 	-7.989684426013385e-20 	0 	1e-15 	0 	2.499098257335554e-15
0.007318092269690477 	2.498236311767683e-15 	-9.904165249107177e-20 	0 	1e-15 	0 	2.498236307705126e-15
0.009009742251303377 	2.496976645682087e-15 	-1.162479846778003e-19 	0 	1e-15 	0 	2.496976640143364e-15
0.01072617320928379 	2.495269207086078e-15 	-1.316273289131294e-19 	0 	1e-15 	0 	2.49526920003401e-15
0.0124677481600928 	2.493072727000211e-15 	-1.452754663885161e-19 	0 	1e-15 	0 	2.49307271845288e-15
0.01423483543801872 	2.490352988733193e-15 	-1.572798099915853e-19 	0 	1e-15 	0 	2.490352978752741e-15
0.01602780877307795 	2.487081472199806e-15 	-1.677279457229656e-19 	0 	1e-15 	0 	2.487081460882258e-15
0.01784704737005697 	2.483234282386936e-15 	-1.767143414092999e-19 	0 	1e-15 	0 	2.483234269852487e-15
0.01969293598871222 	2.478791295569136e-15 	-1.843426626379658e-19 	0 	1e-15 	0 	2.478791281953105e-15
0.02156586502514488 	2.47373547511843e-15 	-1.907239881035772e-19 	0 	1e-15 	0 	2.47373546056336e-15
0.02301161199306481 	2.469477358769588e-15 	-1.948544781762258e-19 	0 	1e-15 	0 	2.469477343590828e-15
0.02396870378528121 	2.466477278711708e-15 	-1.972112686788074e-19 	0 	1e-15 	0 	2.466477263170552e-15
0.0253944346140809 	2.46172942363446e-15 	-2.002093970877835e-19 	0 	1e-15 	0 	2.461729407626477e-15
0.02735088488967669 	2.454756107278236e-15 	-2.03545857779778e-19 	0 	1e-15 	0 	2.454756090743593e-15
0.02881111476256352 	2.449213935003414e-15 	-2.055229298968852e-19 	0 	1e-15 	0 	2.449213918153439e-15
0.02981088702527498 	2.445231465596356e-15 	-2.066161179923848e-19 	0 	1e-15 	0 	2.445231448570886e-15
0.03135018538729642 	2.438822497018142e-15 	-2.079735260688182e-19 	0 	1e-15 	0 	2.438822479774421e-15
0.03339388144113593 	2.429847192221377e-15 	-2.092845807392367e-19 	0 	1e-15 	0 	2.429847174767099e-15
0.0354675155933782 	2.420191121452835e-15 	-2.101358696553494e-19 	0 	1e-15 	0 	2.420191103863388e-15
0.03757152640715217 	2.409848962381747e-15 	-2.10625231626058e-19 	0 	1e-15 	0 	2.409848944717293e-15
0.03970635887009696 	2.398816097804031e-15 	-2.108326855403869e-19 	0 	1e-15 	0 	2.398816080111931e-15
0.04187246448847452 	2.387088568761693e-15 	-2.108136543014418e-19 	0 	1e-15 	0 	2.387088551080275e-15
0.0440703013826609 	2.374663050640187e-15 	-2.105983180964816e-19 	0 	1e-15 	0 	2.37466303300274e-15
0.04630033438403637 	2.361536846223621e-15 	-2.101949365822572e-19 	0 	1e-15 	0 	2.361536828661876e-15
0.04856303513329498 	2.347707891135848e-15 	-2.095951678111732e-19 	0 	9.999999999999999e-16 	0 	2.3477078736826e-15
0.0508588821801941 	2.333174772147914e-15 	-2.08778865051439e-19 	0 	1e-15 	0 	2.333174754838865e-15
0.05318836108476532 	2.317936762570637e-15 	-2.077199085887483e-19 	0 	1e-15 	0 	2.317936745445256e-15
0.0555519645200079 	2.301993873088124e-15 	-2.063941086824537e-19 	0 	1e-15 	0 	2.301993856189141e-15
0.05795019237608667 	2.285346911095722e-15 	-2.047824718534219e-19 	0 	1e-15 	0 	2.28534689446808e-15
0.06038355186605623 	2.267997545739625e-15 	-2.028665894084256e-19 	0 	1e-15 	0 	2.267997529430163e-15
0.06285255763313395 	2.249948380254516e-15 	-2.006230037942715e-19 	0 	1e-15 	0 	2.249948364312476e-15
0.06415912163288537 	2.240271923606941e-15 	-1.993462937353559e-19 	0 	1e-15 	0 	2.240271907872417e-15
0.06542081660831592 	2.23072572258608e-15 	-1.979536025993501e-19 	0 	1e-15 	0 	2.230725707074578e-15
0.06789960437695824 	2.211766222833322e-15 	-1.950411557974361e-19 	0 	1e-15 	0 	2.211766207783745e-15
0.07041376623556866 	2.192155450849475e-15 	-1.917525382383677e-19 	0 	9.999999999999999e-16 	0 	2.192155436311914e-15
0.07171269709517614 	2.181923700111678e-15 	-1.899638778843048e-19 	0 	9.999999999999999e-16 	0 	2.181923685849871e-15
0.07309560253269132 	2.170843150887785e-15 	-1.878938799172118e-19 	0 	1e-15 	0 	2.170843136938044e-15
0.07575082709832454 	2.149372658552434e-15 	-1.837615335285371e-19 	0 	1e-15 	0 	2.149372645216469e-15
0.07844494804200673 	2.127242425576355e-15 	-1.793225079638417e-19 	0 	9.999999999999999e-16 	0 	2.127242412881289e-15
0.08117853515668305 	2.104464044849459e-15 	-1.746529792894915e-19 	0 	1e-15 	0 	2.104464032807726e-15
0.08262511197794652 	2.092321185413178e-15 	-1.721481376965901e-19 	0 	1e-15 	0 	2.09232117371567e-15
0.08402201156136507 	2.080457564670847e-15 	-1.696969968173518e-19 	0 	1e-15 	0 	2.080457553299238e-15
0.08669556078945283 	2.057625933940458e-15 	-1.649878684968102e-19 	0 	1e-15 	0 	2.057625923184113e-15
0.08811292355138982 	2.045456259177117e-15 	-1.624820321965309e-19 	0 	1e-15 	0 	2.045456248742518e-15
0.08962191739499324 	2.032380774322843e-15 	-1.598133935564105e-19 	0 	1e-15 	0 	2.032380764220007e-15
0.09251923590588462 	2.007158997797175e-15 	-1.547052453099318e-19 	0 	9.999999999999999e-16 	0 	2.007158988318205e-15
0.09545899722842614 	1.981372039982002e-15 	-1.495748044515212e-19 	0 	9.999999999999999e-16 	0 	1.981372031110107e-15
0.09844182310725995 	1.955041429652309e-15 	-1.444795720680066e-19 	0 	1e-15 	0 	1.955041421365166e-15
0.1000202936652384 	1.941065364072535e-15 	-1.418271676709382e-19 	0 	1e-15 	0 	1.941065356084724e-15
0.1015445575912653 	1.927512610958694e-15 	-1.393709386590906e-19 	0 	1e-15 	0 	1.927512603240163e-15
